13.204780253986597, 0.9399490263545371
19.79545167866342, 0.3420241262059056
26.11879020674558, 0.2640578865251741
32.85997371429966, 0.16396112061708912
35.246194473492544, 0.12922774572913548
39.46419488852992, 0.12409663854694104
41.71455194274112, 0.12651485006151914
45.78606857882252, 0.08851499098152504
47.750782264069564, 0.0711653210496813
52.10757605966773, 0.06189808938792232
53.93532741159095, 0.06066053443122088
58.153694036075706, 0.05941647444373514
59.6979992757191, 0.051711167976857736
65.73715927262667, 0.034078654012375295
71.20393390326375, 0.013162291959741687
77.10649777629487, 0.010784584268890632
